ID	Species	R or P	Reaction Name	Mass
2092_0	C(C)(C(CO)O)=O	-1	Elimination + enol to keto	104.047344116
2092_0	O	1	Elimination + enol to keto	18.010564684
2092_0	C(CC(C)=O)=O	1	Elimination + enol to keto	86.036779432
2093_0	C(C(C(C(C)=O)O)O)=O	-1	Elimination + enol to keto	132.042258736
2093_0	O	1	Elimination + enol to keto	18.010564684
2093_0	C(C)(CC(C=O)=O)=O	1	Elimination + enol to keto	114.031694052
2094_0	C(C(C(C(C)=O)O)O)=O	-1	Elimination + enol to keto	132.042258736
2094_0	O	1	Elimination + enol to keto	18.010564684
2094_0	C(CC(C(C)=O)=O)=O	1	Elimination + enol to keto	114.031694052
2095_0	C(C(C(C=O)O)O)=O	-1	Elimination + enol to keto	118.02660867200001
2095_0	O	1	Elimination + enol to keto	18.010564684
2095_0	C(CC(C=O)=O)=O	1	Elimination + enol to keto	100.016043988
2096_0	C(CO)(C(CO)O)=O	-1	Elimination + enol to keto	120.04225873600001
2096_0	O	1	Elimination + enol to keto	18.010564684
2096_0	C(C(CO)=O)(C)=O	1	Elimination + enol to keto	102.031694052
2097_0	C(CO)(C(CO)O)=O	-1	Elimination + enol to keto	120.04225873600001
2097_0	O	1	Elimination + enol to keto	18.010564684
2097_0	C(CC(CO)=O)=O	1	Elimination + enol to keto	102.031694052
2098_0	C(C(C(CO)O)O)(C(CO)O)=O	-1	Elimination + enol to keto	180.063388104
2098_0	O	1	Elimination + enol to keto	18.010564684
2098_0	C(CC(C(C(CO)O)O)=O)=O	1	Elimination + enol to keto	162.05282342
2100_0	C(C(C(CO)O)O)(C(CO)O)=O	-1	Elimination + enol to keto	180.063388104
2100_0	O	1	Elimination + enol to keto	18.010564684
2100_0	C(C(C)=O)(C(C(CO)O)O)=O	1	Elimination + enol to keto	162.05282342
2101_0	C(C(C(CO)O)O)(C(CO)O)=O	-1	Elimination + enol to keto	180.063388104
2101_0	O	1	Elimination + enol to keto	18.010564684
2101_0	C(C(C(CO)O)=O)(CCO)=O	1	Elimination + enol to keto	162.05282342
2102_0	C(C(C(CO)O)O)(C(CO)O)=O	-1	Elimination + enol to keto	180.063388104
2102_0	O	1	Elimination + enol to keto	18.010564684
2102_0	C(C(CO)O)(CC(CO)=O)=O	1	Elimination + enol to keto	162.05282342
2103_0	C(C(C(CO)O)O)(C(CO)O)=O	-1	Elimination + enol to keto	180.063388104
2103_0	O	1	Elimination + enol to keto	18.010564684
2103_0	C(C(CO)O)(C(C(C)=O)O)=O	1	Elimination + enol to keto	162.05282342
2104_0	C(C(C(CO)O)O)(C(CO)O)=O	-1	Elimination + enol to keto	180.063388104
2104_0	O	1	Elimination + enol to keto	18.010564684
2104_0	C(CC(C(C(CO)O)=O)O)=O	1	Elimination + enol to keto	162.05282342
2105_0	C(CC(C(C(CO)O)=O)O)=O	-1	Elimination + enol to keto	162.05282342
2105_0	O	1	Elimination + enol to keto	18.010564684
2105_0	C(CC(C(C(C)=O)=O)O)=O	1	Elimination + enol to keto	144.042258736
2106_0	C(CC(C(C(CO)O)=O)O)=O	-1	Elimination + enol to keto	162.05282342
2106_0	O	1	Elimination + enol to keto	18.010564684
2106_0	C(CC(C(CC=O)O)=O)=O	1	Elimination + enol to keto	144.042258736
2107_0	C(C(CO)=O)(CC(CO)O)=O	-1	Elimination + enol to keto	162.05282342
2107_0	O	1	Elimination + enol to keto	18.010564684
2107_0	C(C)(CC(C(CO)=O)=O)=O	1	Elimination + enol to keto	144.042258736
2108_0	C(C(CO)=O)(CC(CO)O)=O	-1	Elimination + enol to keto	162.05282342
2108_0	O	1	Elimination + enol to keto	18.010564684
2108_0	C(CCC(C(CO)=O)=O)=O	1	Elimination + enol to keto	144.042258736
2109_0	C(C(C(CC(CO)O)O)=O)=O	-1	Elimination + enol to keto	162.05282342
2109_0	O	1	Elimination + enol to keto	18.010564684
2109_0	C(C)(CC(C(C=O)=O)O)=O	1	Elimination + enol to keto	144.042258736
2110_0	C(C(C(CC(CO)O)O)=O)=O	-1	Elimination + enol to keto	162.05282342
2110_0	O	1	Elimination + enol to keto	18.010564684
2110_0	C(CCC(C(C=O)=O)O)=O	1	Elimination + enol to keto	144.042258736
2111_0	C(C(CO)O)(CC(CO)=O)=O	-1	Elimination + enol to keto	162.05282342
2111_0	O	1	Elimination + enol to keto	18.010564684
2111_0	C(CO)(CC(C(C)=O)=O)=O	1	Elimination + enol to keto	144.042258736
2112_0	C(C(CO)O)(CC(CO)=O)=O	-1	Elimination + enol to keto	162.05282342
2112_0	O	1	Elimination + enol to keto	18.010564684
2112_0	C(CC(CC(CO)=O)=O)=O	1	Elimination + enol to keto	144.042258736
2113_0	C(C(C(CC(C=O)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2113_0	O	1	Elimination + enol to keto	18.010564684
2113_0	C(C(CCC(C=O)=O)O)=O	1	Elimination + enol to keto	144.042258736
2114_0	C(C(C(CC(C=O)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2114_0	O	1	Elimination + enol to keto	18.010564684
2114_0	C(CC(CC(C=O)O)=O)=O	1	Elimination + enol to keto	144.042258736
2115_0	C(C)(C(C(C(CO)=O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2115_0	O	1	Elimination + enol to keto	18.010564684
2115_0	C(C)(CC(C(CO)=O)=O)=O	1	Elimination + enol to keto	144.042258736
2116_0	C(C)(C(C(C(CO)=O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2116_0	O	1	Elimination + enol to keto	18.010564684
2116_0	C(CO)(CC(C(C)=O)=O)=O	1	Elimination + enol to keto	144.042258736
2117_0	C(C(C(C=O)O)O)(C(C)O)=O	-1	Elimination + enol to keto	162.05282342
2117_0	O	1	Elimination + enol to keto	18.010564684
2117_0	C(C(C)O)(CC(C=O)=O)=O	1	Elimination + enol to keto	144.042258736
2118_0	C(C(C(C=O)O)O)(C(C)O)=O	-1	Elimination + enol to keto	162.05282342
2118_0	O	1	Elimination + enol to keto	18.010564684
2118_0	C(CC(C(C(C)O)=O)=O)=O	1	Elimination + enol to keto	144.042258736
2119_0	C(CC(C(C(CO)=O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2119_0	O	1	Elimination + enol to keto	18.010564684
2119_0	C(CCC(C(CO)=O)=O)=O	1	Elimination + enol to keto	144.042258736
2120_0	C(CC(C(C(CO)=O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2120_0	O	1	Elimination + enol to keto	18.010564684
2120_0	C(CC(CC(CO)=O)=O)=O	1	Elimination + enol to keto	144.042258736
2121_0	C(CO)O	-1	Elimination + enol to keto	62.036779432
2121_0	O	1	Elimination + enol to keto	18.010564684
2121_0	C(C)=O	1	Elimination + enol to keto	44.026214748
2122_0	C(C(C(CO)O)O)O	-1	Elimination + enol to keto	122.0579088
2122_0	O	1	Elimination + enol to keto	18.010564684
2122_0	C(CC(CO)O)=O	1	Elimination + enol to keto	104.047344116
2123_0	C(C(C(CO)O)O)O	-1	Elimination + enol to keto	122.0579088
2123_0	O	1	Elimination + enol to keto	18.010564684
2123_0	C(C)(C(CO)O)=O	1	Elimination + enol to keto	104.047344116
2124_0	C(C(C(CO)O)O)O	-1	Elimination + enol to keto	122.0579088
2124_0	O	1	Elimination + enol to keto	18.010564684
2124_0	C(CO)(CCO)=O	1	Elimination + enol to keto	104.047344116
2125_0	C(CO)(CC(C(CO)O)O)=O	-1	Elimination + enol to keto	164.068473484
2125_0	O	1	Elimination + enol to keto	18.010564684
2125_0	C(CCO)(CC(CO)=O)=O	1	Elimination + enol to keto	146.0579088
2126_0	C(CO)(CC(C(CO)O)O)=O	-1	Elimination + enol to keto	164.068473484
2126_0	O	1	Elimination + enol to keto	18.010564684
2126_0	C(CO)(CCC(CO)=O)=O	1	Elimination + enol to keto	146.0579088
2127_0	C(CO)(CC(C(CO)O)O)=O	-1	Elimination + enol to keto	164.068473484
2127_0	O	1	Elimination + enol to keto	18.010564684
2127_0	C(C)(C(CC(CO)=O)O)=O	1	Elimination + enol to keto	146.0579088
2128_0	C(CO)(CC(C(CO)O)O)=O	-1	Elimination + enol to keto	164.068473484
2128_0	O	1	Elimination + enol to keto	18.010564684
2128_0	C(CC(CC(CO)=O)O)=O	1	Elimination + enol to keto	146.0579088
2129_0	C(C(C(CO)O)O)(CCO)=O	-1	Elimination + enol to keto	164.068473484
2129_0	O	1	Elimination + enol to keto	18.010564684
2129_0	C(C(CCO)=O)(CCO)=O	1	Elimination + enol to keto	146.0579088
2130_0	C(C(C(CO)O)O)(CCO)=O	-1	Elimination + enol to keto	164.068473484
2130_0	O	1	Elimination + enol to keto	18.010564684
2130_0	C(CCO)(CC(CO)=O)=O	1	Elimination + enol to keto	146.0579088
2131_0	C(C(C(CO)O)O)(CCO)=O	-1	Elimination + enol to keto	164.068473484
2131_0	O	1	Elimination + enol to keto	18.010564684
2131_0	C(CCO)(C(C(C)=O)O)=O	1	Elimination + enol to keto	146.0579088
2132_0	C(C(C(CO)O)O)(CCO)=O	-1	Elimination + enol to keto	164.068473484
2132_0	O	1	Elimination + enol to keto	18.010564684
2132_0	C(CC(C(CCO)=O)O)=O	1	Elimination + enol to keto	146.0579088
2133_0	C(C(CO)O)(CC(CO)O)=O	-1	Elimination + enol to keto	164.068473484
2133_0	O	1	Elimination + enol to keto	18.010564684
2133_0	C(CC(CC(CO)O)=O)=O	1	Elimination + enol to keto	146.0579088
2134_0	C(C(CO)O)(CC(CO)O)=O	-1	Elimination + enol to keto	164.068473484
2134_0	O	1	Elimination + enol to keto	18.010564684
2134_0	C(C(C)=O)(CC(CO)O)=O	1	Elimination + enol to keto	146.0579088
2135_0	C(C(CO)O)(CC(CO)O)=O	-1	Elimination + enol to keto	164.068473484
2135_0	O	1	Elimination + enol to keto	18.010564684
2135_0	C(C(CO)O)(CC(C)=O)=O	1	Elimination + enol to keto	146.0579088
2136_0	C(C(CO)O)(CC(CO)O)=O	-1	Elimination + enol to keto	164.068473484
2136_0	O	1	Elimination + enol to keto	18.010564684
2136_0	C(CCC=O)(C(CO)O)=O	1	Elimination + enol to keto	146.0579088
2137_0	C(C)(C(C(C(CO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2137_0	O	1	Elimination + enol to keto	18.010564684
2137_0	C(CC(C(C(C)=O)O)O)=O	1	Elimination + enol to keto	146.0579088
2138_0	C(C)(C(C(C(CO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2138_0	O	1	Elimination + enol to keto	18.010564684
2138_0	C(C)(C(C(C(C)=O)O)O)=O	1	Elimination + enol to keto	146.0579088
2139_0	C(C)(C(C(C(CO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2139_0	O	1	Elimination + enol to keto	18.010564684
2139_0	C(C)(C(CC(CO)=O)O)=O	1	Elimination + enol to keto	146.0579088
2140_0	C(C)(C(C(C(CO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2140_0	O	1	Elimination + enol to keto	18.010564684
2140_0	C(CCO)(C(C(C)=O)O)=O	1	Elimination + enol to keto	146.0579088
2141_0	C(C)(C(C(C(CO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2141_0	O	1	Elimination + enol to keto	18.010564684
2141_0	C(C(CO)O)(CC(C)=O)=O	1	Elimination + enol to keto	146.0579088
2142_0	C(C)(C(C(C(CO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2142_0	O	1	Elimination + enol to keto	18.010564684
2142_0	C(C(C)=O)(CC(CO)O)=O	1	Elimination + enol to keto	146.0579088
2143_0	C(CC(C(C(CO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2143_0	O	1	Elimination + enol to keto	18.010564684
2143_0	C(CC(C(CC=O)O)O)=O	1	Elimination + enol to keto	146.0579088
2144_0	C(CC(C(C(CO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2144_0	O	1	Elimination + enol to keto	18.010564684
2144_0	C(CC(C(C(C)=O)O)O)=O	1	Elimination + enol to keto	146.0579088
2145_0	C(CC(C(C(CO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2145_0	O	1	Elimination + enol to keto	18.010564684
2145_0	C(CC(CC(CO)=O)O)=O	1	Elimination + enol to keto	146.0579088
2146_0	C(CC(C(C(CO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2146_0	O	1	Elimination + enol to keto	18.010564684
2146_0	C(CC(C(CCO)=O)O)=O	1	Elimination + enol to keto	146.0579088
2147_0	C(CC(C(C(CO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2147_0	O	1	Elimination + enol to keto	18.010564684
2147_0	C(CCC=O)(C(CO)O)=O	1	Elimination + enol to keto	146.0579088
2148_0	C(CC(C(C(CO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2148_0	O	1	Elimination + enol to keto	18.010564684
2148_0	C(CC(CC(CO)O)=O)=O	1	Elimination + enol to keto	146.0579088
2149_0	C(C(C(C(CCO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2149_0	O	1	Elimination + enol to keto	18.010564684
2149_0	C(C(CC(CCO)O)=O)=O	1	Elimination + enol to keto	146.0579088
2150_0	C(C(C(C(CCO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2150_0	O	1	Elimination + enol to keto	18.010564684
2150_0	C(CC(C(CCO)O)=O)=O	1	Elimination + enol to keto	146.0579088
2151_0	C(C(C(C(CCO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2151_0	O	1	Elimination + enol to keto	18.010564684
2151_0	C(C(C(CCCO)=O)O)=O	1	Elimination + enol to keto	146.0579088
2152_0	C(C(C(C(CCO)O)O)O)=O	-1	Elimination + enol to keto	164.068473484
2152_0	O	1	Elimination + enol to keto	18.010564684
2152_0	C(CC(C=O)O)(CCO)=O	1	Elimination + enol to keto	146.0579088
2153_0	C(C(C(CO)O)O)(O)=O	-1	Elimination + enol to keto	136.03717335599998
2153_0	O	1	Elimination + enol to keto	18.010564684
2153_0	C(C(CCO)=O)(O)=O	1	Elimination + enol to keto	118.026608672
2154_0	C(C(C(CO)O)O)(O)=O	-1	Elimination + enol to keto	136.03717335599998
2154_0	O	1	Elimination + enol to keto	18.010564684
2154_0	C(CC(CO)=O)(O)=O	1	Elimination + enol to keto	118.02660867200001
2155_0	C(C(C(CO)O)O)(O)=O	-1	Elimination + enol to keto	136.03717335599998
2155_0	O	1	Elimination + enol to keto	18.010564684
2155_0	C(C(C(C)=O)O)(O)=O	1	Elimination + enol to keto	118.026608672
2156_0	C(C(C(CO)O)O)(O)=O	-1	Elimination + enol to keto	136.03717335599998
2156_0	O	1	Elimination + enol to keto	18.010564684
2156_0	C(C(CC=O)O)(O)=O	1	Elimination + enol to keto	118.026608672
2157_0	C(C(CC(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2157_0	O	1	Elimination + enol to keto	18.010564684
2157_0	C(CCO)(CC(C(O)=O)=O)=O	1	Elimination + enol to keto	160.03717335599998
2158_0	C(C(CC(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2158_0	O	1	Elimination + enol to keto	18.010564684
2158_0	C(CO)(CCC(C(O)=O)=O)=O	1	Elimination + enol to keto	160.03717335599998
2159_0	C(C(CC(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2159_0	O	1	Elimination + enol to keto	18.010564684
2159_0	C(C)(C(CC(C(O)=O)=O)O)=O	1	Elimination + enol to keto	160.03717335599998
2160_0	C(C(CC(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2160_0	O	1	Elimination + enol to keto	18.010564684
2160_0	C(CC(CC(C(O)=O)=O)O)=O	1	Elimination + enol to keto	160.03717335599998
2161_0	C(CC(C(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773804
2161_0	O	1	Elimination + enol to keto	18.010564684
2161_0	C(CC(C(CCO)=O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
2162_0	C(CC(C(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773804
2162_0	O	1	Elimination + enol to keto	18.010564684
2162_0	C(CC(CC(CO)=O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
2163_0	C(CC(C(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773804
2163_0	O	1	Elimination + enol to keto	18.010564684
2163_0	C(CC(C(C(C)=O)O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
2164_0	C(CC(C(C(CO)O)O)=O)(O)=O	-1	Elimination + enol to keto	178.04773804
2164_0	O	1	Elimination + enol to keto	18.010564684
2164_0	C(CC(C(CC=O)O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
2165_0	C(C(C(CC(CO)O)=O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2165_0	O	1	Elimination + enol to keto	18.010564684
2165_0	C(C(C(O)=O)O)(CC(C)=O)=O	1	Elimination + enol to keto	160.03717335599998
2166_0	C(C(C(CC(CO)O)=O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2166_0	O	1	Elimination + enol to keto	18.010564684
2166_0	C(C(C(CCC=O)=O)O)(O)=O	1	Elimination + enol to keto	160.03717335599998
2167_0	C(CC(C(O)=O)O)(C(CO)O)=O	-1	Elimination + enol to keto	178.04773803999998
2167_0	O	1	Elimination + enol to keto	18.010564684
2167_0	C(C(CC(C(C)=O)=O)O)(O)=O	1	Elimination + enol to keto	160.03717335599998
2168_0	C(CC(C(O)=O)O)(C(CO)O)=O	-1	Elimination + enol to keto	178.04773803999998
2168_0	O	1	Elimination + enol to keto	18.010564684
2168_0	C(CC(CC(C(O)=O)O)=O)=O	1	Elimination + enol to keto	160.03717335599998
2169_0	C(C(C(C(O)=O)O)O)(CCO)=O	-1	Elimination + enol to keto	178.04773803999998
2169_0	O	1	Elimination + enol to keto	18.010564684
2169_0	C(CCO)(CC(C(O)=O)=O)=O	1	Elimination + enol to keto	160.03717335599998
2170_0	C(C(C(C(O)=O)O)O)(CCO)=O	-1	Elimination + enol to keto	178.04773803999998
2170_0	O	1	Elimination + enol to keto	18.010564684
2170_0	C(CC(C(CCO)=O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
2171_0	C(C(C(CC(CO)=O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2171_0	O	1	Elimination + enol to keto	18.010564684
2171_0	C(CO)(CCC(C(O)=O)=O)=O	1	Elimination + enol to keto	160.03717335599998
2172_0	C(C(C(CC(CO)=O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2172_0	O	1	Elimination + enol to keto	18.010564684
2172_0	C(CC(CC(CO)=O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
2173_0	C(C(C(C(C(C)=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2173_0	O	1	Elimination + enol to keto	18.010564684
2173_0	C(C)(C(CC(C(O)=O)=O)O)=O	1	Elimination + enol to keto	160.03717335599998
2174_0	C(C(C(C(C(C)=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2174_0	O	1	Elimination + enol to keto	18.010564684
2174_0	C(CC(C(C(C)=O)O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
2175_0	C(C(C(C(C(C)=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2175_0	O	1	Elimination + enol to keto	18.010564684
2175_0	C(C(C(O)=O)O)(CC(C)=O)=O	1	Elimination + enol to keto	160.03717335599998
2176_0	C(C(C(C(C(C)=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2176_0	O	1	Elimination + enol to keto	18.010564684
2176_0	C(C(CC(C(C)=O)=O)O)(O)=O	1	Elimination + enol to keto	160.03717335599998
2177_0	C(CC(C(C(C(O)=O)O)O)O)=O	-1	Elimination + enol to keto	178.04773803999998
2177_0	O	1	Elimination + enol to keto	18.010564684
2177_0	C(CC(CC(C(O)=O)=O)O)=O	1	Elimination + enol to keto	160.03717335599998
2178_0	C(CC(C(C(C(O)=O)O)O)O)=O	-1	Elimination + enol to keto	178.04773803999998
2178_0	O	1	Elimination + enol to keto	18.010564684
2178_0	C(CC(C(CC=O)O)=O)(O)=O	1	Elimination + enol to keto	160.037173356
2179_0	C(CC(C(C(C(O)=O)O)O)O)=O	-1	Elimination + enol to keto	178.04773803999998
2179_0	O	1	Elimination + enol to keto	18.010564684
2179_0	C(C(C(CCC=O)=O)O)(O)=O	1	Elimination + enol to keto	160.03717335599998
2180_0	C(CC(C(C(C(O)=O)O)O)O)=O	-1	Elimination + enol to keto	178.04773803999998
2180_0	O	1	Elimination + enol to keto	18.010564684
2180_0	C(CC(CC(C(O)=O)O)=O)=O	1	Elimination + enol to keto	160.03717335599998
2181_0	C(CC(C(C(C=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2181_0	O	1	Elimination + enol to keto	18.010564684
2181_0	C(CC(CC(C=O)=O)O)(O)=O	1	Elimination + enol to keto	160.03717335599998
2182_0	C(CC(C(C(C=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2182_0	O	1	Elimination + enol to keto	18.010564684
2182_0	C(CC(C(CC(O)=O)O)=O)=O	1	Elimination + enol to keto	160.037173356
2183_0	C(CC(C(C(C=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2183_0	O	1	Elimination + enol to keto	18.010564684
2183_0	C(C(C(CCC(O)=O)=O)O)=O	1	Elimination + enol to keto	160.03717335599998
2184_0	C(CC(C(C(C=O)O)O)O)(O)=O	-1	Elimination + enol to keto	178.04773803999998
2184_0	O	1	Elimination + enol to keto	18.010564684
2184_0	C(CC(CC(C=O)O)=O)(O)=O	1	Elimination + enol to keto	160.03717335599998
2186_0	C1(CC(C(C1(CO)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2186_0	O	1	Elimination + enol to keto	18.010564684
2186_0	C1(CCC(C1(CO)O)=O)=O	1	Elimination + enol to keto	144.042258736
2187_0	C1(CC(C(C1(CO)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2187_0	O	1	Elimination + enol to keto	18.010564684
2187_0	C1(CC(C(C1CO)=O)O)=O	1	Elimination + enol to keto	144.042258736
2189_0	C1(CC(C(C1(CO)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2189_0	O	1	Elimination + enol to keto	18.010564684
2189_0	C1(C(CO)(CC(C1)=O)O)=O	1	Elimination + enol to keto	144.042258736
2190_0	C1(CC(C(C1(CO)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2190_0	O	1	Elimination + enol to keto	18.010564684
2190_0	C(C1C(CC(C1O)O)=O)=O	1	Elimination + enol to keto	144.042258736
2191_0	C(C1(C(C(CC1O)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2191_0	O	1	Elimination + enol to keto	18.010564684
2191_0	C(C1C(C(CC1O)O)=O)=O	1	Elimination + enol to keto	144.042258736
2192_0	C(C1(C(C(CC1O)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2192_0	O	1	Elimination + enol to keto	18.010564684
2192_0	C(C1(C(CCC1O)=O)O)=O	1	Elimination + enol to keto	144.042258736
2193_0	C(C1(C(C(CC1O)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2193_0	O	1	Elimination + enol to keto	18.010564684
2193_0	C(C1(C(CC(C1)=O)O)O)=O	1	Elimination + enol to keto	144.042258736
2194_0	C(C1(C(C(CC1O)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2194_0	O	1	Elimination + enol to keto	18.010564684
2194_0	C(C1C(CC(C1O)O)=O)=O	1	Elimination + enol to keto	144.042258736
2195_0	C(C(C(CO)O)(C(CO)O)O)=O	-1	Elimination + enol to keto	180.063388104
2195_0	O	1	Elimination + enol to keto	18.010564684
2195_0	C(C(C(C)=O)(C(CO)O)O)=O	1	Elimination + enol to keto	162.05282342
2196_0	C(C(C(CO)O)(C(CO)O)O)=O	-1	Elimination + enol to keto	180.063388104
2196_0	O	1	Elimination + enol to keto	18.010564684
2196_0	C(C(C(CO)=O)C(CO)O)=O	1	Elimination + enol to keto	162.05282342
2197_0	C(C(C(CO)O)(C(CO)O)O)=O	-1	Elimination + enol to keto	180.063388104
2197_0	O	1	Elimination + enol to keto	18.010564684
2197_0	C(C(C(CO)O)(CC=O)O)=O	1	Elimination + enol to keto	162.05282342
2199_0	C1(CC(C(C(CO)O)O1)O)=O	-1	Elimination + enol to keto	162.05282342
2199_0	O	1	Elimination + enol to keto	18.010564684
2199_0	C1(CC(C(C(C)=O)O1)O)=O	1	Elimination + enol to keto	144.042258736
2201_0	C1(CC(C(C(CO)O)O1)O)=O	-1	Elimination + enol to keto	162.05282342
2201_0	O	1	Elimination + enol to keto	18.010564684
2201_0	C1(CC(C(CC=O)O1)O)=O	1	Elimination + enol to keto	144.042258736
2203_0	C1(COC(C(CO)O)C1O)=O	-1	Elimination + enol to keto	162.05282342
2203_0	O	1	Elimination + enol to keto	18.010564684
2203_0	C1(COC(C(C)=O)C1O)=O	1	Elimination + enol to keto	144.042258736
2205_0	C1(COC(C(CO)O)C1O)=O	-1	Elimination + enol to keto	162.05282342
2205_0	O	1	Elimination + enol to keto	18.010564684
2205_0	C(CC1C(C(CO1)=O)O)=O	1	Elimination + enol to keto	144.042258736
2207_0	C1(C(O)OC(C(CO)O)C1)=O	-1	Elimination + enol to keto	162.05282342
2207_0	O	1	Elimination + enol to keto	18.010564684
2207_0	C(C)(C1CC(C(O)O1)=O)=O	1	Elimination + enol to keto	144.042258736
2209_0	C1(C(O)OC(C(CO)O)C1)=O	-1	Elimination + enol to keto	162.05282342
2209_0	O	1	Elimination + enol to keto	18.010564684
2209_0	C(CC1CC(C(O)O1)=O)=O	1	Elimination + enol to keto	144.042258736
2211_0	C1(C(C(CO)O)OC(C1)O)=O	-1	Elimination + enol to keto	162.05282342
2211_0	O	1	Elimination + enol to keto	18.010564684
2211_0	C1(CC(OC1C(C)=O)O)=O	1	Elimination + enol to keto	144.042258736
2213_0	C1(C(C(CO)O)OC(C1)O)=O	-1	Elimination + enol to keto	162.05282342
2213_0	O	1	Elimination + enol to keto	18.010564684
2213_0	C(CC1C(CC(O1)O)=O)=O	1	Elimination + enol to keto	144.042258736
2214_0	C(C)(C1C(C(C(O1)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2214_0	O	1	Elimination + enol to keto	18.010564684
2214_0	C1(CC(C(C(C)=O)O1)O)=O	1	Elimination + enol to keto	144.042258736
2215_0	C(C)(C1C(C(C(O1)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2215_0	O	1	Elimination + enol to keto	18.010564684
2215_0	C1(COC(C(C)=O)C1O)=O	1	Elimination + enol to keto	144.042258736
2216_0	C(C)(C1C(C(C(O1)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2216_0	O	1	Elimination + enol to keto	18.010564684
2216_0	C(C)(C1CC(C(O)O1)=O)=O	1	Elimination + enol to keto	144.042258736
2217_0	C(C)(C1C(C(C(O1)O)O)O)=O	-1	Elimination + enol to keto	162.05282342
2217_0	O	1	Elimination + enol to keto	18.010564684
2217_0	C1(CC(OC1C(C)=O)O)=O	1	Elimination + enol to keto	144.042258736
2218_0	C(CC1C(C(C(O)O1)O)O)=O	-1	Elimination + enol to keto	162.05282342
2218_0	O	1	Elimination + enol to keto	18.010564684
2218_0	C1(CC(C(CC=O)O1)O)=O	1	Elimination + enol to keto	144.042258736
2219_0	C(CC1C(C(C(O)O1)O)O)=O	-1	Elimination + enol to keto	162.05282342
2219_0	O	1	Elimination + enol to keto	18.010564684
2219_0	C(CC1C(C(CO1)=O)O)=O	1	Elimination + enol to keto	144.042258736
