Source,Target,R or P,Reaction Name,Mass
C(C(C)(CC=O)O)=O,14965_0,-1,Knoevenagel H,116.047344116
C(CO)(O)=O,14967_0,-1,Knoevenagel H,76.01604398799999
C(CCO)=O,14967_0,-1,Knoevenagel H,74.036779432
C(CO)(O)=O,14969_0,-1,Knoevenagel H,76.01604398799999
C(CO)(CC(C)O)=O,14969_0,-1,Knoevenagel H,118.06299418
C(CO)(O)=O,14971_0,-1,Knoevenagel H,76.01604398799999
C(C)(C(C(C)O)O)=O,14971_0,-1,Knoevenagel H,118.06299418
C(CO)(O)=O,14973_0,-1,Knoevenagel H,76.01604398799999
C(CC(C)(CO)O)=O,14973_0,-1,Knoevenagel H,118.06299418
C(CO)(O)=O,14975_0,-1,Knoevenagel H,76.01604398799999
C(CC(C)O)=O,14975_0,-1,Knoevenagel H,88.052429496
C(CO)(O)=O,14977_0,-1,Knoevenagel H,76.01604398799999
C(C(C(C)O)O)=O,14977_0,-1,Knoevenagel H,104.047344116
C(CO)(O)=O,14978_0,-1,Knoevenagel H,76.01604398799999
C(CC(CO)O)=O,14978_0,-1,Knoevenagel H,104.047344116
C(CO)(O)=O,14979_0,-1,Knoevenagel H,76.01604398799999
C(C(C(CO)O)=O)=O,14979_0,-1,Knoevenagel H,118.026608672
C(CO)(O)=O,14980_0,-1,Knoevenagel H,76.01604398799999
C(C(C(CO)O)=O)=O,14980_0,-1,Knoevenagel H,118.026608672
C(CO)(O)=O,14981_0,-1,Knoevenagel H,76.01604398799999
C(C(CO)=O)=O,14981_0,-1,Knoevenagel H,88.016043988
C(CO)(O)=O,14982_0,-1,Knoevenagel H,76.01604398799999
C(C(CO)=O)=O,14982_0,-1,Knoevenagel H,88.016043988
C(CO)(O)=O,14983_0,-1,Knoevenagel H,76.01604398799999
C(C(CO)=O)(C)=O,14983_0,-1,Knoevenagel H,102.031694052
C(CO)(O)=O,14984_0,-1,Knoevenagel H,76.01604398799999
C(C(CO)=O)(C)=O,14984_0,-1,Knoevenagel H,102.031694052
C(CO)(O)=O,14985_0,-1,Knoevenagel H,76.01604398799999
C(C(C(C)O)=O)=O,14985_0,-1,Knoevenagel H,102.031694052
C(CO)(O)=O,14986_0,-1,Knoevenagel H,76.01604398799999
C(C(C(C)O)=O)=O,14986_0,-1,Knoevenagel H,102.031694052
C(CO)(O)=O,14988_0,-1,Knoevenagel H,76.01604398799999
C(CO)(C(C)O)=O,14988_0,-1,Knoevenagel H,104.047344116
C(CO)(O)=O,14989_0,-1,Knoevenagel H,76.01604398799999
C(CC=O)=O,14989_0,-1,Knoevenagel H,72.021129368
C(CO)(O)=O,14991_0,-1,Knoevenagel H,76.01604398799999
C(C(C(CO)=O)O)=O,14991_0,-1,Knoevenagel H,118.026608672
C(CO)(O)=O,14992_0,-1,Knoevenagel H,76.01604398799999
C(C(C(CO)=O)O)=O,14992_0,-1,Knoevenagel H,118.026608672
C(CO)(O)=O,14993_0,-1,Knoevenagel H,76.01604398799999
C(C(CCO)O)=O,14993_0,-1,Knoevenagel H,104.047344116
C(CO)(O)=O,14994_0,-1,Knoevenagel H,76.01604398799999
C(C(C)=O)(O)=O,14994_0,-1,Knoevenagel H,88.01604398799999
C(CO)(O)=O,14995_0,-1,Knoevenagel H,76.01604398799999
C(=O)=O,14995_0,-1,Knoevenagel H,43.98982924
C(CO)(O)=O,14996_0,-1,Knoevenagel H,76.01604398799999
C(CC(CO)=O)(O)=O,14996_0,-1,Knoevenagel H,118.026608672
C(CO)(O)=O,14997_0,-1,Knoevenagel H,76.01604398799999
C(C(C(C)=O)O)(O)=O,14997_0,-1,Knoevenagel H,118.026608672
C(CO)(O)=O,14998_0,-1,Knoevenagel H,76.01604398799999
C(C(O)=O)=O,14998_0,-1,Knoevenagel H,74.000393924
C(CO)(O)=O,14999_0,-1,Knoevenagel H,76.01604398799999
C(C(C=O)O)(O)=O,14999_0,-1,Knoevenagel H,104.010958608
C(CO)(O)=O,15000_0,-1,Knoevenagel H,76.01604398799999
C(CC(C=O)O)(O)=O,15000_0,-1,Knoevenagel H,118.026608672
C(CO)(O)=O,15002_0,-1,Knoevenagel H,76.01604398799999
C(C)(CC(C=O)=O)=O,15002_0,-1,Knoevenagel H,114.031694052
C(CO)(O)=O,15004_0,-1,Knoevenagel H,76.01604398799999
C(C)(CC(C=O)=O)=O,15004_0,-1,Knoevenagel H,114.031694052
C(CO)(O)=O,15005_0,-1,Knoevenagel H,76.01604398799999
C(C)(CC(C=O)=O)=O,15005_0,-1,Knoevenagel H,114.031694052
C(CO)(O)=O,15006_0,-1,Knoevenagel H,76.01604398799999
C(CC(C=O)=O)=O,15006_0,-1,Knoevenagel H,100.016043988
C(CO)(O)=O,15007_0,-1,Knoevenagel H,76.01604398799999
C(CC(C=O)=O)=O,15007_0,-1,Knoevenagel H,100.016043988
C(CO)(O)=O,15008_0,-1,Knoevenagel H,76.01604398799999
C(CC(C=O)=O)=O,15008_0,-1,Knoevenagel H,100.016043988
C(CO)(O)=O,15009_0,-1,Knoevenagel H,76.01604398799999
C(CC(C(C)=O)=O)=O,15009_0,-1,Knoevenagel H,114.031694052
C(CO)(O)=O,15010_0,-1,Knoevenagel H,76.01604398799999
C(CC(C(C)=O)=O)=O,15010_0,-1,Knoevenagel H,114.031694052
C(CO)(O)=O,15012_0,-1,Knoevenagel H,76.01604398799999
C(CC(C(C)=O)=O)=O,15012_0,-1,Knoevenagel H,114.031694052
C(CO)(O)=O,15014_0,-1,Knoevenagel H,76.01604398799999
C(C(C)=O)(C)=O,15014_0,-1,Knoevenagel H,86.036779432
C(CO)(O)=O,15015_0,-1,Knoevenagel H,76.01604398799999
C(CC(C)=O)=O,15015_0,-1,Knoevenagel H,86.036779432
C(CO)(O)=O,15016_0,-1,Knoevenagel H,76.01604398799999
C(CC(C)=O)=O,15016_0,-1,Knoevenagel H,86.036779432
C(CO)(O)=O,15018_0,-1,Knoevenagel H,76.01604398799999
C1(COC(C1)O)=O,15018_0,-1,Knoevenagel H,102.031694052
C(CO)(O)=O,15020_0,-1,Knoevenagel H,76.01604398799999
C(C=CC(CO)=O)=O,15020_0,-1,Knoevenagel H,114.031694052
C(CO)(O)=O,15022_0,-1,Knoevenagel H,76.01604398799999
C(C=CC(CO)=O)=O,15022_0,-1,Knoevenagel H,114.031694052
C(CO)(O)=O,15023_0,-1,Knoevenagel H,76.01604398799999
C=CC(C=O)=O,15023_0,-1,Knoevenagel H,84.021129368
C(CO)(O)=O,15025_0,-1,Knoevenagel H,76.01604398799999
C=CC(C=O)=O,15025_0,-1,Knoevenagel H,84.021129368
C(CO)(O)=O,15027_0,-1,Knoevenagel H,76.01604398799999
C=CC(CO)=O,15027_0,-1,Knoevenagel H,86.036779432
C(CO)(O)=O,15028_0,-1,Knoevenagel H,76.01604398799999
C(C=CC=O)=O,15028_0,-1,Knoevenagel H,84.021129368
C(CO)(O)=O,15030_0,-1,Knoevenagel H,76.01604398799999
C(C(C)O)=O,15030_0,-1,Knoevenagel H,74.036779432
C(CO)(O)=O,15031_0,-1,Knoevenagel H,76.01604398799999
C(C(CCO)=O)(O)=O,15031_0,-1,Knoevenagel H,118.026608672
C(CO)(O)=O,15032_0,-1,Knoevenagel H,76.01604398799999
C(C(CC=O)O)(O)=O,15032_0,-1,Knoevenagel H,118.026608672
C(CO)(O)=O,15034_0,-1,Knoevenagel H,76.01604398799999
C(C(CO)(CO)O)=O,15034_0,-1,Knoevenagel H,120.042258736
C(CO)(O)=O,15035_0,-1,Knoevenagel H,76.01604398799999
C(C(C=O)(CO)O)=O,15035_0,-1,Knoevenagel H,118.026608672
C(CO)(O)=O,15037_0,-1,Knoevenagel H,76.01604398799999
C1(COCC1O)=O,15037_0,-1,Knoevenagel H,102.031694052
C(CO)(O)=O,15039_0,-1,Knoevenagel H,76.01604398799999
C1(C(O)OCC1)=O,15039_0,-1,Knoevenagel H,102.031694052
C(C)(C(CC(C=O)=O)O)=O,15041_0,-1,Knoevenagel H,144.042258736
C(=O)=O,15041_0,-1,Knoevenagel H,43.98982924
C(CC(C(CC=O)O)=O)=O,15043_0,-1,Knoevenagel H,144.042258736
C(=O)=O,15043_0,-1,Knoevenagel H,43.98982924
C(C(CC(C(C)=O)=O)O)=O,15045_0,-1,Knoevenagel H,144.042258736
C(=O)=O,15045_0,-1,Knoevenagel H,43.98982924
C(CC(CC(C=O)O)=O)=O,15047_0,-1,Knoevenagel H,144.042258736
C(=O)=O,15047_0,-1,Knoevenagel H,43.98982924
C(C(C=CC(CO)=O)O)=O,15049_0,-1,Knoevenagel H,144.042258736
C(=O)=O,15049_0,-1,Knoevenagel H,43.98982924
C(C1C(C(C(C1O)O)O)O)(O)=O,15050_0,-1,Knoevenagel C (inverse),178.04773803999998
C(C1(C(C(CC1O)O)O)O)(O)=O,15051_0,-1,Knoevenagel C (inverse),178.04773803999998
C(C1(C(C(CC1O)O)O)O)(O)=O,15051_1,-1,Knoevenagel H (inv),178.04773803999998
C(C1(C(C(CC1O)O)O)O)(O)=O,15052_0,-1,Knoevenagel C (inverse),178.04773803999998
C(C1(C(C(CC1O)O)O)O)(O)=O,15052_1,-1,Knoevenagel H (inv),178.04773803999998
C(C(C(CO)O)(C(CO)O)O)(O)=O,15053_0,-1,Knoevenagel C (inverse),196.058302724
C(C(C(CO)O)(C(CO)O)O)(O)=O,15053_1,-1,Knoevenagel H (inv),196.058302724
C(C(C(CO)O)(C(C=O)O)O)(O)=O,15054_0,-1,Knoevenagel C (inverse),194.04265266
C(C(C(CO)O)(C(C=O)O)O)(O)=O,15054_1,-1,Knoevenagel H (inv),194.04265266
C(C(C(CO)O)(C(C=O)O)O)(O)=O,15055_0,-1,Knoevenagel C (inverse),194.04265266
C(C(C(CO)O)(C(C=O)O)O)(O)=O,15055_1,-1,Knoevenagel H (inv),194.04265266
C(C(CO)(C(CO)O)O)(O)=O,15056_0,-1,Knoevenagel C (inverse),166.04773803999998
C(C(CO)(C(CO)O)O)(O)=O,15056_1,-1,Knoevenagel H (inv),166.04773803999998
C(C(CO)(C(CO)O)O)(O)=O,15057_0,-1,Knoevenagel C (inverse),166.04773803999998
C(C(CO)(C(CO)O)O)(O)=O,15057_1,-1,Knoevenagel H (inv),166.04773803999998
C1(C(CO)C(C(C(CO)O)O1)O)=O,15058_0,-1,Knoevenagel C (inverse),192.063388104
C1(C(CO)C(C(C(CO)O)O1)O)=O,15060_0,-1,Knoevenagel C (inverse),192.063388104
C1(C(CO)C(C(C(CO)O1)O)O)=O,15061_0,-1,Knoevenagel C (inverse),192.063388104
C1(C(CO)C(C(C(CO)O1)O)O)=O,15063_0,-1,Knoevenagel C (inverse),192.063388104
C1(C(CO)C(C(C(CO1)O)O)O)=O,15064_0,-1,Knoevenagel C (inverse),192.063388104
C1(C(CO)C(C(C(CO1)O)O)O)=O,15066_0,-1,Knoevenagel C (inverse),192.063388104
C(C(C(CO)O)(C(C)O)O)(O)=O,15067_0,-1,Knoevenagel C (inverse),180.063388104
C(C(C(CO)O)(C(C)O)O)(O)=O,15067_1,-1,Knoevenagel H (inv),180.063388104
C(C(C(CO)O)(C(C)O)O)(O)=O,15068_0,-1,Knoevenagel C (inverse),180.063388104
C(C(C(CO)O)(C(C)O)O)(O)=O,15068_1,-1,Knoevenagel H (inv),180.063388104
C(C(CO)(CC(CO)O)O)(O)=O,15069_0,-1,Knoevenagel H (inv),180.06338810399998
C(C(C(CC(CO)O)O)O)(O)=O,15070_0,-1,Knoevenagel H (inv),180.06338810399998
C(C(C(C(C)=O)O)O)(O)=O,15071_0,-1,Knoevenagel H (inv),148.03717335599998
C(C(C(C=O)O)O)(O)=O,15072_0,-1,Knoevenagel H (inv),134.02152329199998
C1(C(C(CO1)O)O)=O,15073_0,-1,Knoevenagel H (inv),118.026608672
C(C(C(CC(C=O)O)O)O)(O)=O,15074_0,-1,Knoevenagel H (inv),178.04773803999998
C(C(C(C(O)=O)O)O)(C(C)O)=O,15075_0,-1,Knoevenagel H (inv),178.04773803999998
C(C(C(C(CCO)O)O)O)(O)=O,15076_0,-1,Knoevenagel H (inv),180.06338810399998
C(C(CO)O)(O)=O,15077_0,-1,Knoevenagel H (inv),106.026608672
C(CC(C(C(C(O)=O)O)O)O)(O)=O,15078_0,-1,Knoevenagel H (inv),194.04265266
C(C(C(C(C=C)=O)O)O)(O)=O,15079_0,-1,Knoevenagel H (inv),160.03717335599998
C(C(C(C=CC=O)O)O)(O)=O,15080_0,-1,Knoevenagel H (inv),160.03717335599998
C(C(C1(CC(CO1)O)O)O)(O)=O,15081_0,-1,Knoevenagel H (inv),178.04773803999998
C(C1C(CC(CO)(O1)O)O)(O)=O,15082_0,-1,Knoevenagel H (inv),178.04773803999998
C(C1C(C(C(C)(O1)O)O)O)(O)=O,15083_0,-1,Knoevenagel H (inv),178.04773803999998
C(C1C(C(CC(O1)O)O)O)(O)=O,15084_0,-1,Knoevenagel H (inv),178.04773803999998
C(C(C(CO)(CO)O)O)(O)=O,15085_0,-1,Knoevenagel H (inv),166.04773804
C(C(C(C(CO)O)O)O)(O)=O,15086_0,-1,Knoevenagel H (inv),166.04773804
C(C(C)(C(C(O)=O)O)O)=O,15087_0,-1,Knoevenagel H (inv),148.037173356
C(CC(CO)(C(C(O)=O)O)O)=O,15088_0,-1,Knoevenagel H (inv),178.04773804
C(C(C(C)(C(C=O)O)O)O)(O)=O,15089_0,-1,Knoevenagel H (inv),178.04773804
C(C(C(C)(C(CO)O)O)O)(O)=O,15090_0,-1,Knoevenagel H (inv),180.063388104
C(C(CCO)(C(C(O)=O)O)O)=O,15091_0,-1,Knoevenagel H (inv),178.04773804
C(C(C(CO)(CCO)O)O)(O)=O,15092_0,-1,Knoevenagel H (inv),180.063388104
C(C(C(C(C=O)O)O)O)(O)=O,15093_0,-1,Knoevenagel H (inv),164.032087976
C(C(C(CO)(C)O)O)(O)=O,15094_0,-1,Knoevenagel H (inv),150.05282342
C(C(C(C(C(C=O)O)O)O)O)(O)=O,15095_0,-1,Knoevenagel H (inv),194.04265266
C(C(C(C)O)O)(O)=O,15096_0,-1,Knoevenagel H (inv),120.042258736
C(C(C(CO)(C(CO)O)O)O)(O)=O,15097_0,-1,Knoevenagel H (inv),196.058302724
C1(C(C(C(C(C)=O)O1)O)O)=O,15099_0,-1,Knoevenagel H (inv),160.037173356
C(CC1C(C(C(O1)=O)O)O)=O,15101_0,-1,Knoevenagel H (inv),160.037173356
C1(C(C(C(OCC1)=O)O)O)=O,15103_0,-1,Knoevenagel H (inv),160.037173356
C1(C(C(CC(CO1)=O)O)O)=O,15105_0,-1,Knoevenagel H (inv),160.037173356
C1(C(C(C(CCO)(O)O1)O)O)=O,15107_0,-1,Knoevenagel H (inv),178.04773803999998
C1(C(C(CC(CO)(O)O1)O)O)=O,15109_0,-1,Knoevenagel H (inv),178.04773803999998
C1(C(C(C(C(C)(O)O1)O)O)O)=O,15111_0,-1,Knoevenagel H (inv),178.04773803999998
C1(C(C(C(CC(O)O1)O)O)O)=O,15113_0,-1,Knoevenagel H (inv),178.04773803999998
C1(C(C(C(C1)O)O)O)=O,15114_0,-1,Elimination + enol to keto,132.042258736
C1(C(C(C(C1)O)O)O)=O,15115_0,-1,Elimination + enol to keto,132.042258736
C1(C(C(C(C1)O)O)O)=O,15116_0,-1,Elimination + enol to keto,132.042258736
C1(C(C(C(CC1O)O)O)O)=O,15117_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(C(CC1O)O)O)O)=O,15118_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(C(CC1O)O)O)O)=O,15119_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(C(CC1O)O)O)O)=O,15120_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(C(C1)O)(CO)O)O)=O,15121_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(C(C1)O)(CO)O)O)=O,15122_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(C(C1)O)(CO)O)O)=O,15123_0,-1,Elimination + enol to keto,162.05282342
C1(C(CC(CO)(C1O)O)O)=O,15124_0,-1,Elimination + enol to keto,162.05282342
C1(C(CC(CO)(C1O)O)O)=O,15125_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(C(CO)(C1)O)O)O)=O,15126_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(C(CO)(C1)O)O)O)=O,15127_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(C(CO)(C1)O)O)O)=O,15128_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(C(CO)(C1)O)O)O)=O,15129_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(C(C)(C1O)O)O)O)=O,15131_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(C(C)(C1O)O)O)O)=O,15132_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(C(C)(C1O)O)O)O)=O,15133_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(C(C)(C1O)O)O)O)=O,15135_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(CC(C1O)O)O)O)=O,15136_0,-1,Elimination + enol to keto,162.05282342
C1(C(C(CC(C1O)O)O)O)=O,15137_0,-1,Elimination + enol to keto,162.05282342
C1(CCC(C(C1O)O)=O)=O,15139_0,-1,Elimination + enol to keto,144.042258736
C(C1(CCC(C1O)=O)O)=O,15141_0,-1,Elimination + enol to keto,144.042258736
C1(CC(C(C(C1)=O)O)O)=O,15143_0,-1,Elimination + enol to keto,144.042258736
C1(CC(C(C(C1)=O)O)O)=O,15144_0,-1,Elimination + enol to keto,144.042258736
C(C1C(C(C(C1)=O)O)O)=O,15146_0,-1,Elimination + enol to keto,144.042258736
C(C1C(C(C(C1)=O)O)O)=O,15148_0,-1,Elimination + enol to keto,144.042258736
C1(C(CC(C(C1)O)O)=O)=O,15149_0,-1,Elimination + enol to keto,144.042258736
C(C1C(CC(C1O)O)=O)=O,15151_0,-1,Elimination + enol to keto,144.042258736
C(C1C(CC(C1O)O)=O)=O,15152_0,-1,Elimination + enol to keto,144.042258736
C1C(C(C(C(C=1)=O)O)O)O,15154_0,-1,Elimination + enol to keto,144.042258736
C1C(C(C(C(C=1)=O)O)O)O,15156_0,-1,Elimination + enol to keto,144.042258736
C1C(C(C(C(C=1)=O)O)O)O,15157_0,-1,Elimination + enol to keto,144.042258736
C1C(C(C(C(C=1)=O)O)O)O,15158_0,-1,Elimination + enol to keto,144.042258736
C1(C(C(C(C(C1CO)O)O)O)O)=O,15159_0,-1,Elimination + enol to keto,192.063388104
C1(C(C(C(C(C1CO)O)O)O)O)=O,15160_0,-1,Elimination + enol to keto,192.063388104
C1(C(C(C(C(C1CO)O)O)O)O)=O,15161_0,-1,Elimination + enol to keto,192.063388104
C1(C(C(C(C(C1CO)O)O)O)O)=O,15162_0,-1,Elimination + enol to keto,192.063388104
C1(C(C(C(C(C1CO)O)O)O)O)=O,15163_0,-1,Elimination + enol to keto,192.063388104
C1(C(C(C(C(C1CO)O)O)O)O)=O,15164_0,-1,Elimination + enol to keto,192.063388104
C(CO)(C(C(CO)(CO)O)O)=O,15166_0,-1,Elimination + enol to keto,180.063388104
C(CO)(C(C(CO)(CO)O)O)=O,15167_0,-1,Elimination + enol to keto,180.063388104
C(C(C)(C(C(CO)=O)O)O)=O,15169_0,-1,Elimination + enol to keto,162.05282342
C(C(CC(CO)(CO)O)=O)=O,15171_0,-1,Elimination + enol to keto,162.05282342
C(CO)(CC(C(C(CO)=O)O)O)=O,15173_0,-1,Elimination + enol to keto,192.063388104
C(CO)(CC(C(C(CO)=O)O)O)=O,15175_0,-1,Elimination + enol to keto,192.063388104
C(CC(CO)(C(C(CO)=O)O)O)=O,15176_0,-1,Elimination + enol to keto,192.063388104
C(CC(CO)(C(C(CO)=O)O)O)=O,15178_0,-1,Elimination + enol to keto,192.063388104
C(C(C(CO)=O)C(CO)(CO)O)=O,15180_0,-1,Elimination + enol to keto,192.063388104
C(CC(C(C(CO)(CO)O)O)=O)=O,15181_0,-1,Elimination + enol to keto,192.063388104
C(CC(C(C(CO)(CO)O)O)=O)=O,15182_0,-1,Elimination + enol to keto,192.063388104
C(C)(C(C(C(C(CO)=O)O)O)O)=O,15183_0,-1,Elimination + enol to keto,192.063388104
C(C)(C(C(C(C(CO)=O)O)O)O)=O,15185_0,-1,Elimination + enol to keto,192.063388104
C(C)(C(C(C(C(CO)=O)O)O)O)=O,15187_0,-1,Elimination + enol to keto,192.063388104
C(C)(C(C(C(C(CO)=O)O)O)O)=O,15188_0,-1,Elimination + enol to keto,192.063388104
C(C(C(C)(C(C(CO)=O)O)O)O)=O,15190_0,-1,Elimination + enol to keto,192.063388104
C(C(C(C)(C(C(CO)=O)O)O)O)=O,15192_0,-1,Elimination + enol to keto,192.063388104
C(C(C(CC(CO)(CO)O)=O)O)=O,15193_0,-1,Elimination + enol to keto,192.063388104
C(C(C(C(CO)=O)O)O)=O,15194_0,-1,Elimination + enol to keto,148.037173356
C(C(C(C(CO)=O)O)O)=O,15195_0,-1,Elimination + enol to keto,148.037173356
C(CO)(C(C(C)(C(CO)O)O)O)=O,15197_0,-1,Elimination + enol to keto,194.079038168
C(CO)(C(C(C)(C(CO)O)O)O)=O,15199_0,-1,Elimination + enol to keto,194.079038168
C(CO)(C(C(C)(C(CO)O)O)O)=O,15200_0,-1,Elimination + enol to keto,194.079038168
C(CO)(C(C(C)(C(CO)O)O)O)=O,15201_0,-1,Elimination + enol to keto,194.079038168
C(C(CO)O)(CC(CO)(CO)O)=O,15202_0,-1,Elimination + enol to keto,194.079038168
C(C(CO)O)(CC(CO)(CO)O)=O,15203_0,-1,Elimination + enol to keto,194.079038168
C(C(CO)O)(CC(CO)(CO)O)=O,15204_0,-1,Elimination + enol to keto,194.079038168
C(C(C(C(CCO)=O)O)O)(CO)=O,15205_0,-1,Elimination + enol to keto,192.063388104
C(C(C(C(CCO)=O)O)O)(CO)=O,15206_0,-1,Elimination + enol to keto,192.063388104
C(C(CCO)(C(C(CO)=O)O)O)=O,15208_0,-1,Elimination + enol to keto,192.063388104
C(C(C(CO)C(CO)(CO)O)=O)=O,15210_0,-1,Elimination + enol to keto,192.063388104
C(CO)(C(C(CO)(CCO)O)O)=O,15212_0,-1,Elimination + enol to keto,194.079038168
C(CO)(C(C(CO)(CCO)O)O)=O,15214_0,-1,Elimination + enol to keto,194.079038168
C(C(C(CO)(CO)O)O)(CCO)=O,15215_0,-1,Elimination + enol to keto,194.079038168
C(C(C(CO)(CO)O)O)(CCO)=O,15216_0,-1,Elimination + enol to keto,194.079038168
C(CO)(C(CO)C(CO)(CO)O)=O,15218_0,-1,Elimination + enol to keto,194.079038168
C(C(C(C(C(CO)=O)O)O)O)=O,15219_0,-1,Elimination + enol to keto,178.04773804
C(C(C(C(C(CO)=O)O)O)O)=O,15220_0,-1,Elimination + enol to keto,178.04773804
C(C(C(C(C(CO)=O)O)O)O)=O,15221_0,-1,Elimination + enol to keto,178.04773804
C(C(C(C(C(CO)=O)O)O)O)=O,15222_0,-1,Elimination + enol to keto,178.04773804
C(CO)(C(C(CO)(C)O)O)=O,15224_0,-1,Elimination + enol to keto,164.068473484
C(CO)(C(C(CO)(C)O)O)=O,15226_0,-1,Elimination + enol to keto,164.068473484
C(CO)(CC(CO)(CO)O)=O,15228_0,-1,Elimination + enol to keto,164.068473484
C(C)(C(C(CO)(CO)O)O)=O,15229_0,-1,Elimination + enol to keto,164.068473484
C(C)(C(C(CO)(CO)O)O)=O,15231_0,-1,Elimination + enol to keto,164.068473484
C(CC(C(C(C(CO)=O)O)O)O)=O,15232_0,-1,Elimination + enol to keto,192.063388104
C(CC(C(C(C(CO)=O)O)O)O)=O,15234_0,-1,Elimination + enol to keto,192.063388104
C(CC(C(C(C(CO)=O)O)O)O)=O,15236_0,-1,Elimination + enol to keto,192.063388104
C(CC(C(C(C(CO)=O)O)O)O)=O,15237_0,-1,Elimination + enol to keto,192.063388104
C(C(CC(C(C(CO)=O)O)O)O)=O,15239_0,-1,Elimination + enol to keto,192.063388104
C(C(CC(C(C(CO)=O)O)O)O)=O,15241_0,-1,Elimination + enol to keto,192.063388104
C(C(C(CO)(CO)O)C(C=O)O)=O,15243_0,-1,Elimination + enol to keto,192.063388104
C(CO)(C(C(C)O)O)=O,15245_0,-1,Elimination + enol to keto,134.0579088
C(CO)(C(C(C)O)O)=O,15246_0,-1,Elimination + enol to keto,134.0579088
C(CC(CO)(CO)O)=O,15248_0,-1,Elimination + enol to keto,134.0579088
C(C(C(CO)=O)C(C(CO)O)O)=O,15250_0,-1,Elimination + enol to keto,192.063388104
C(C(C(CO)=O)C(C(CO)O)O)=O,15252_0,-1,Elimination + enol to keto,192.063388104
C(C(C(CO)=O)C(C(CO)O)O)=O,15253_0,-1,Elimination + enol to keto,192.063388104
C(C(C(CO)=O)C(C(CO)O)O)=O,15254_0,-1,Elimination + enol to keto,192.063388104
C(CC(C(C(C(CO)O)O)O)=O)=O,15255_0,-1,Elimination + enol to keto,192.063388104
C(CC(C(C(C(CO)O)O)O)=O)=O,15256_0,-1,Elimination + enol to keto,192.063388104
C(CC(C(C(C(CO)O)O)O)=O)=O,15257_0,-1,Elimination + enol to keto,192.063388104
C(CC(C(C(C(CO)O)O)O)=O)=O,15258_0,-1,Elimination + enol to keto,192.063388104
C(CC(C(C(C(CO)O)O)O)=O)=O,15259_0,-1,Elimination + enol to keto,192.063388104
C(CC(C(C(C(CO)O)O)O)=O)=O,15260_0,-1,Elimination + enol to keto,192.063388104
C(C(C(CC(C(CO)O)O)=O)O)=O,15261_0,-1,Elimination + enol to keto,192.063388104
C(C(C(CC(C(CO)O)O)=O)O)=O,15263_0,-1,Elimination + enol to keto,192.063388104
C(C(C(CC(C(CO)O)O)=O)O)=O,15264_0,-1,Elimination + enol to keto,192.063388104
C(C(C(CC(C(CO)O)O)=O)O)=O,15265_0,-1,Elimination + enol to keto,192.063388104
C(C(CO)O)(CC(C(CO)O)O)=O,15266_0,-1,Elimination + enol to keto,194.079038168
C(C(CO)O)(CC(C(CO)O)O)=O,15267_0,-1,Elimination + enol to keto,194.079038168
C(C(CO)O)(CC(C(CO)O)O)=O,15268_0,-1,Elimination + enol to keto,194.079038168
C(C(CO)O)(CC(C(CO)O)O)=O,15269_0,-1,Elimination + enol to keto,194.079038168
C(C(CO)O)(CC(C(CO)O)O)=O,15270_0,-1,Elimination + enol to keto,194.079038168
C(C(CO)O)(CC(C(CO)O)O)=O,15271_0,-1,Elimination + enol to keto,194.079038168
C(C(C(CO)C(C(CO)O)O)=O)=O,15272_0,-1,Elimination + enol to keto,192.063388104
C(C(C(CO)C(C(CO)O)O)=O)=O,15273_0,-1,Elimination + enol to keto,192.063388104
C(C(C(CO)C(C(CO)O)O)=O)=O,15274_0,-1,Elimination + enol to keto,192.063388104
C(C(C(CO)C(C(CO)O)O)=O)=O,15275_0,-1,Elimination + enol to keto,192.063388104
C(C(C(C(CO)O)O)O)(CCO)=O,15276_0,-1,Elimination + enol to keto,194.079038168
C(C(C(C(CO)O)O)O)(CCO)=O,15277_0,-1,Elimination + enol to keto,194.079038168
C(C(C(C(CO)O)O)O)(CCO)=O,15278_0,-1,Elimination + enol to keto,194.079038168
C(C(C(C(CO)O)O)O)(CCO)=O,15279_0,-1,Elimination + enol to keto,194.079038168
C(C(C(C(CO)O)O)O)(CCO)=O,15280_0,-1,Elimination + enol to keto,194.079038168
C(C(C(C(CO)O)O)O)(CCO)=O,15281_0,-1,Elimination + enol to keto,194.079038168
C(CO)(C(CO)C(C(CO)O)O)=O,15282_0,-1,Elimination + enol to keto,194.079038168
C(CO)(C(CO)C(C(CO)O)O)=O,15283_0,-1,Elimination + enol to keto,194.079038168
