Source	Target	Reaction Name	Mass
8699_0	CNCC(C(C(C(CO)O)O)O)N	Transamination (inverse)	194.126657066
C(CN)(O)=O	8700_0	Transamination (inverse)	75.032028405
C(CO)(CC(C(CO)O)O)=O	8700_0	Transamination (inverse)	164.068473484
8700_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8700_0	C(C(C(CC(CO)N)O)O)O	Transamination (inverse)	165.100107965
C(CN)(O)=O	8701_0	Transamination (inverse)	75.032028405
C(C(C(CO)O)O)(CCO)=O	8701_0	Transamination (inverse)	164.068473484
8701_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8701_0	C(C(C(C(CCO)N)O)O)O	Transamination (inverse)	165.100107965
C(CN)(O)=O	8702_0	Transamination (inverse)	75.032028405
C(C(CO)O)(CC(CO)O)=O	8702_0	Transamination (inverse)	164.068473484
8702_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8702_0	C(C(CC(C(CO)O)N)O)O	Transamination (inverse)	165.100107965
C(CN)(O)=O	8703_0	Transamination (inverse)	75.032028405
C(C)(C(C(C(CO)O)O)O)=O	8703_0	Transamination (inverse)	164.068473484
8703_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8703_0	CC(C(C(C(CO)O)O)O)N	Transamination (inverse)	165.100107965
C(CN)(O)=O	8704_0	Transamination (inverse)	75.032028405
C(CC(C(C(CO)O)O)O)=O	8704_0	Transamination (inverse)	164.068473484
8704_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8704_0	C(C(C(C(CCN)O)O)O)O	Transamination (inverse)	165.100107965
C(CN)(O)=O	8705_0	Transamination (inverse)	75.032028405
C(C(C(C(CCO)O)O)O)=O	8705_0	Transamination (inverse)	164.068473484
8705_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8705_0	C(CC(C(C(CN)O)O)O)O	Transamination (inverse)	165.100107965
C(CN)(O)=O	8706_0	Transamination (inverse)	75.032028405
C(CC(C(C(CO)O)O)=O)(O)=O	8706_0	Transamination (inverse)	178.04773804
8706_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8706_0	C(CC(C(C(CO)O)O)N)(O)=O	Transamination (inverse)	179.07937252099998
C(CN)(O)=O	8707_0	Transamination (inverse)	75.032028405
C(C(C(CC(CO)O)=O)O)(O)=O	8707_0	Transamination (inverse)	178.04773803999998
8707_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8707_0	C(C(C(CC(CO)O)N)O)(O)=O	Transamination (inverse)	179.07937252099998
C(CN)(O)=O	8708_0	Transamination (inverse)	75.032028405
C(CC(C(O)=O)O)(C(CO)O)=O	8708_0	Transamination (inverse)	178.04773803999998
8708_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8708_0	C(C(CC(C(CO)O)N)O)(O)=O	Transamination (inverse)	179.07937252099998
C(CN)(O)=O	8709_0	Transamination (inverse)	75.032028405
C(C(C(C(O)=O)O)O)(CCO)=O	8709_0	Transamination (inverse)	178.04773803999998
8709_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8709_0	C(C(C(C(CCO)N)O)O)(O)=O	Transamination (inverse)	179.07937252099998
C(CN)(O)=O	8710_0	Transamination (inverse)	75.032028405
C(C(C(CC(CO)=O)O)O)(O)=O	8710_0	Transamination (inverse)	178.04773803999998
8710_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8710_0	C(C(C(CC(CO)N)O)O)(O)=O	Transamination (inverse)	179.07937252099998
C(CN)(O)=O	8711_0	Transamination (inverse)	75.032028405
C(C(C(C(C(C)=O)O)O)O)(O)=O	8711_0	Transamination (inverse)	178.04773803999998
8711_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8711_0	C(C(C(C(C(C)N)O)O)O)(O)=O	Transamination (inverse)	179.07937252099998
C(CN)(O)=O	8712_0	Transamination (inverse)	75.032028405
C(CC(C(C(C(O)=O)O)O)O)=O	8712_0	Transamination (inverse)	178.04773803999998
8712_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8712_0	C(C(C(C(CCN)O)O)O)(O)=O	Transamination (inverse)	179.07937252099998
C(CN)(O)=O	8713_0	Transamination (inverse)	75.032028405
C(CC(C(C(C=O)O)O)O)(O)=O	8713_0	Transamination (inverse)	178.04773803999998
8713_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8713_0	C(CC(C(C(CN)O)O)O)(O)=O	Transamination (inverse)	179.07937252099998
C(CN)(O)=O	8714_0	Transamination (inverse)	75.032028405
C1(CC(C(C1(CO)O)O)O)=O	8714_0	Transamination (inverse)	162.05282342
8714_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8714_0	C(C1(C(C(CC1N)O)O)O)O	Transamination (inverse)	163.084457901
C(CN)(O)=O	8715_0	Transamination (inverse)	75.032028405
C(C1(C(C(CC1O)O)O)O)=O	8715_0	Transamination (inverse)	162.05282342
8715_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8715_0	C(C1(C(C(CC1O)O)O)O)N	Transamination (inverse)	163.084457901
C(CN)(O)=O	8716_0	Transamination (inverse)	75.032028405
C(C(C(CO)O)(C(CO)O)O)=O	8716_0	Transamination (inverse)	180.063388104
8716_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8716_0	C(C(C(CN)(C(CO)O)O)O)O	Transamination (inverse)	181.095022585
C(CN)(O)=O	8717_0	Transamination (inverse)	75.032028405
C(C(C=O)(C(CO)O)O)(O)=O	8717_0	Transamination (inverse)	164.032087976
8717_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8717_0	C(C(CN)(C(CO)O)O)(O)=O	Transamination (inverse)	165.063722457
C(CN)(O)=O	8718_0	Transamination (inverse)	75.032028405
C(C(C(CO)O)(C(C(O)=O)O)O)=O	8718_0	Transamination (inverse)	194.04265266000002
8718_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8718_0	C(C(C(CN)(C(CO)O)O)O)(O)=O	Transamination (inverse)	195.074287141
C(CN)(O)=O	8719_0	Transamination (inverse)	75.032028405
C(C(CO)(C(CO)O)O)=O	8719_0	Transamination (inverse)	150.05282342
8719_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8719_0	C(C(CN)(C(CO)O)O)O	Transamination (inverse)	151.084457901
C(CN)(O)=O	8720_0	Transamination (inverse)	75.032028405
C(CC(C(CO)(C(CO)O)O)=O)=O	8720_0	Transamination (inverse)	192.063388104
8720_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8720_0	C(CCN)(C(CO)(C(CO)O)O)=O	Transamination (inverse)	193.095022585
C(CN)(O)=O	8721_0	Transamination (inverse)	75.032028405
C(CC(C(CO)(C(CO)O)O)=O)=O	8721_0	Transamination (inverse)	192.063388104
8721_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8721_0	C(CC(C(CO)(C(CO)O)O)N)=O	Transamination (inverse)	193.095022585
C(CN)(O)=O	8722_0	Transamination (inverse)	75.032028405
C(C(C(CC(CO)O)=O)(CO)O)=O	8722_0	Transamination (inverse)	192.063388104
8722_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8722_0	C(CC(CO)O)(C(CO)(CN)O)=O	Transamination (inverse)	193.095022585
C(CN)(O)=O	8723_0	Transamination (inverse)	75.032028405
C(C(C(CC(CO)O)=O)(CO)O)=O	8723_0	Transamination (inverse)	192.063388104
8723_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8723_0	C(C(CO)(C(CC(CO)O)N)O)=O	Transamination (inverse)	193.09502258499998
C(CN)(O)=O	8724_0	Transamination (inverse)	75.032028405
C(CC(C=O)O)(C(CO)(CO)O)=O	8724_0	Transamination (inverse)	192.063388104
8724_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8724_0	C(CC(CN)O)(C(CO)(CO)O)=O	Transamination (inverse)	193.095022585
C(CN)(O)=O	8725_0	Transamination (inverse)	75.032028405
C(CC(C=O)O)(C(CO)(CO)O)=O	8725_0	Transamination (inverse)	192.063388104
8725_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8725_0	C(C(CC(C(CO)(CO)O)N)O)=O	Transamination (inverse)	193.095022585
C(CN)(O)=O	8726_0	Transamination (inverse)	75.032028405
C(C(CO)(C(C(CCO)=O)O)O)=O	8726_0	Transamination (inverse)	192.063388104
8726_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8726_0	C(C(C(CO)(CN)O)O)(CCO)=O	Transamination (inverse)	193.095022585
C(CN)(O)=O	8727_0	Transamination (inverse)	75.032028405
C(C(CO)(C(C(CCO)=O)O)O)=O	8727_0	Transamination (inverse)	192.063388104
8727_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8727_0	C(C(CO)(C(C(CCO)N)O)O)=O	Transamination (inverse)	193.09502258499998
C(CN)(O)=O	8728_0	Transamination (inverse)	75.032028405
C(C(CO)(C(C=O)O)O)(CCO)=O	8728_0	Transamination (inverse)	192.063388104
8728_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8728_0	C(CCO)(C(CO)(C(CN)O)O)=O	Transamination (inverse)	193.095022585
C(CN)(O)=O	8729_0	Transamination (inverse)	75.032028405
C(C(CO)(C(C=O)O)O)(CCO)=O	8729_0	Transamination (inverse)	192.063388104
8729_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8729_0	C(C(C(CO)(C(CCO)N)O)O)=O	Transamination (inverse)	193.095022585
C(CN)(O)=O	8730_0	Transamination (inverse)	75.032028405
C(C(CO)(C(CC(CO)=O)O)O)=O	8730_0	Transamination (inverse)	192.063388104
8730_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8730_0	C(CO)(CC(C(CO)(CN)O)O)=O	Transamination (inverse)	193.095022585
C(CN)(O)=O	8731_0	Transamination (inverse)	75.032028405
C(C(CO)(C(CC(CO)=O)O)O)=O	8731_0	Transamination (inverse)	192.063388104
8731_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8731_0	C(C(CO)(C(CC(CO)N)O)O)=O	Transamination (inverse)	193.09502258499998
C(CN)(O)=O	8732_0	Transamination (inverse)	75.032028405
C(C(CO)(C(C(C(C)=O)O)O)O)=O	8732_0	Transamination (inverse)	192.063388104
8732_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8732_0	C(C)(C(C(C(CO)(CN)O)O)O)=O	Transamination (inverse)	193.095022585
C(CN)(O)=O	8733_0	Transamination (inverse)	75.032028405
C(C(CO)(C(C(C(C)=O)O)O)O)=O	8733_0	Transamination (inverse)	192.063388104
8733_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8733_0	C(C(CO)(C(C(C(C)N)O)O)O)=O	Transamination (inverse)	193.09502258499998
C(CN)(O)=O	8734_0	Transamination (inverse)	75.032028405
C(C(C(C(C(C)=O)(CO)O)O)O)=O	8734_0	Transamination (inverse)	192.063388104
8734_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8734_0	C(C)(C(CO)(C(C(CN)O)O)O)=O	Transamination (inverse)	193.095022585
C(CN)(O)=O	8735_0	Transamination (inverse)	75.032028405
C(C(C(C(C(C)=O)(CO)O)O)O)=O	8735_0	Transamination (inverse)	192.063388104
8735_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8735_0	C(C(C(C(CO)(C(C)N)O)O)O)=O	Transamination (inverse)	193.095022585
C(CN)(O)=O	8736_0	Transamination (inverse)	75.032028405
C(C(CO)(C(C(CC=O)O)O)O)=O	8736_0	Transamination (inverse)	192.063388104
8736_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8736_0	C(CC(C(C(CO)(CN)O)O)O)=O	Transamination (inverse)	193.095022585
C(CN)(O)=O	8737_0	Transamination (inverse)	75.032028405
C(C(CO)(C(C(CC=O)O)O)O)=O	8737_0	Transamination (inverse)	192.063388104
8737_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8737_0	C(C(CO)(C(C(CCN)O)O)O)=O	Transamination (inverse)	193.09502258499998
C(CN)(O)=O	8738_0	Transamination (inverse)	75.032028405
C(C(CO)(CC(C(CO)O)=O)O)=O	8738_0	Transamination (inverse)	192.063388104
8738_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8738_0	C(C(CO)O)(CC(CO)(CN)O)=O	Transamination (inverse)	193.095022585
C(CN)(O)=O	8739_0	Transamination (inverse)	75.032028405
C(C(CO)(CC(C(CO)O)=O)O)=O	8739_0	Transamination (inverse)	192.063388104
8739_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8739_0	C(C(CO)(CC(C(CO)O)N)O)=O	Transamination (inverse)	193.09502258499998
C(CN)(O)=O	8740_0	Transamination (inverse)	75.032028405
C(CO)(C(C(C(CO)O)O)NC)=O	8740_0	Transamination (inverse)	193.095022585
8740_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8740_0	CNC(C(C(CO)O)O)C(CO)N	Transamination (inverse)	194.126657066
C(CN)(O)=O	8741_0	Transamination (inverse)	75.032028405
C(CC(C(C(CO)O)NC)=O)=O	8741_0	Transamination (inverse)	175.084457901
8741_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8741_0	C(C(C(CO)O)NC)(CCN)=O	Transamination (inverse)	176.116092382
C(CN)(O)=O	8742_0	Transamination (inverse)	75.032028405
C(CC(C(C(CO)O)NC)=O)=O	8742_0	Transamination (inverse)	175.084457901
8742_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8742_0	C(CC(C(C(CO)O)NC)N)=O	Transamination (inverse)	176.116092382
C(CN)(O)=O	8743_0	Transamination (inverse)	75.032028405
C(C(C(CC(CO)O)=O)NC)=O	8743_0	Transamination (inverse)	175.084457901
8743_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8743_0	C(C(CN)NC)(CC(CO)O)=O	Transamination (inverse)	176.116092382
C(CN)(O)=O	8744_0	Transamination (inverse)	75.032028405
C(C(C(CC(CO)O)=O)NC)=O	8744_0	Transamination (inverse)	175.084457901
8744_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8744_0	C(C(C(CC(CO)O)N)NC)=O	Transamination (inverse)	176.116092382
C(CN)(O)=O	8745_0	Transamination (inverse)	75.032028405
C(CC(C=O)O)(C(CO)NC)=O	8745_0	Transamination (inverse)	175.084457901
8745_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8745_0	C(C(CO)NC)(CC(CN)O)=O	Transamination (inverse)	176.116092382
C(CN)(O)=O	8746_0	Transamination (inverse)	75.032028405
C(CC(C=O)O)(C(CO)NC)=O	8746_0	Transamination (inverse)	175.084457901
8746_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8746_0	C(C(CC(C(CO)NC)N)O)=O	Transamination (inverse)	176.116092382
C(CN)(O)=O	8747_0	Transamination (inverse)	75.032028405
C(C(C(C=O)O)NC)(CCO)=O	8747_0	Transamination (inverse)	175.084457901
8747_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8747_0	C(C(C(CN)O)NC)(CCO)=O	Transamination (inverse)	176.116092382
C(CN)(O)=O	8748_0	Transamination (inverse)	75.032028405
C(C(C(C=O)O)NC)(CCO)=O	8748_0	Transamination (inverse)	175.084457901
8748_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8748_0	C(C(C(C(CCO)N)NC)O)=O	Transamination (inverse)	176.116092382
C(CN)(O)=O	8749_0	Transamination (inverse)	75.032028405
C(C(C(C(C(C)=O)NC)O)O)=O	8749_0	Transamination (inverse)	175.084457901
8749_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8749_0	C(C)(C(C(C(CN)O)O)NC)=O	Transamination (inverse)	176.116092382
C(CN)(O)=O	8750_0	Transamination (inverse)	75.032028405
C(C(C(C(C(C)=O)NC)O)O)=O	8750_0	Transamination (inverse)	175.084457901
8750_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8750_0	C(C(C(C(C(C)N)NC)O)O)=O	Transamination (inverse)	176.116092382
C(CN)(O)=O	8751_0	Transamination (inverse)	75.032028405
C(C(CC(C(CO)O)O)N)=O	8751_0	Transamination (inverse)	163.084457901
8751_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8751_0	C(C(C(CC(CN)N)O)O)O	Transamination (inverse)	164.116092382
C(CN)(O)=O	8752_0	Transamination (inverse)	75.032028405
C(CN)(CC(C(CO)O)O)=O	8752_0	Transamination (inverse)	163.084457901
8752_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8752_0	C(C(C(CC(CN)N)O)O)O	Transamination (inverse)	164.116092382
C(CN)(O)=O	8753_0	Transamination (inverse)	75.032028405
C(CCO)(CC(C=O)=O)=O	8753_0	Transamination (inverse)	144.042258736
8753_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8753_0	C(CCO)(CC(CN)=O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8754_0	Transamination (inverse)	75.032028405
C(CCO)(CC(C=O)=O)=O	8754_0	Transamination (inverse)	144.042258736
8754_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8754_0	C(CC(C=O)N)(CCO)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8755_0	Transamination (inverse)	75.032028405
C(CCO)(CC(C=O)=O)=O	8755_0	Transamination (inverse)	144.042258736
8755_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8755_0	C(C(CC(CCO)N)=O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8756_0	Transamination (inverse)	75.032028405
C(CO)(CCC(C=O)=O)=O	8756_0	Transamination (inverse)	144.042258736
8756_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8756_0	C(CO)(CCC(CN)=O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8757_0	Transamination (inverse)	75.032028405
C(CO)(CCC(C=O)=O)=O	8757_0	Transamination (inverse)	144.042258736
8757_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8757_0	C(C(CCC(CO)=O)N)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8758_0	Transamination (inverse)	75.032028405
C(CO)(CCC(C=O)=O)=O	8758_0	Transamination (inverse)	144.042258736
8758_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8758_0	C(C(CCC(CO)N)=O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8759_0	Transamination (inverse)	75.032028405
C(C)(C(CC(C=O)=O)O)=O	8759_0	Transamination (inverse)	144.042258736
8759_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8759_0	C(C)(C(CC(CN)=O)O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8760_0	Transamination (inverse)	75.032028405
C(C)(C(CC(C=O)=O)O)=O	8760_0	Transamination (inverse)	144.042258736
8760_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8760_0	C(C(CC(C(C)=O)O)N)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8761_0	Transamination (inverse)	75.032028405
C(C)(C(CC(C=O)=O)O)=O	8761_0	Transamination (inverse)	144.042258736
8761_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8761_0	C(C(CC(C(C)N)O)=O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8762_0	Transamination (inverse)	75.032028405
C(CC(CC(C=O)=O)O)=O	8762_0	Transamination (inverse)	144.042258736
8762_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8762_0	C(CC(CC(CN)=O)O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8763_0	Transamination (inverse)	75.032028405
C(CC(CC(C=O)=O)O)=O	8763_0	Transamination (inverse)	144.042258736
8763_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8763_0	C(CC(CC(C=O)N)O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8764_0	Transamination (inverse)	75.032028405
C(CC(CC(C=O)=O)O)=O	8764_0	Transamination (inverse)	144.042258736
8764_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8764_0	C(C(CC(CCN)O)=O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8765_0	Transamination (inverse)	75.032028405
C(CC(C(CCO)=O)=O)=O	8765_0	Transamination (inverse)	144.042258736
8765_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8765_0	C(C(CCN)=O)(CCO)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8766_0	Transamination (inverse)	75.032028405
C(CC(C(CCO)=O)=O)=O	8766_0	Transamination (inverse)	144.042258736
8766_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8766_0	C(CC(C(CCO)=O)N)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8767_0	Transamination (inverse)	75.032028405
C(CC(C(CCO)=O)=O)=O	8767_0	Transamination (inverse)	144.042258736
8767_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8767_0	C(CC(C(CCO)N)=O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8768_0	Transamination (inverse)	75.032028405
C(CC(CC(CO)=O)=O)=O	8768_0	Transamination (inverse)	144.042258736
8768_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8768_0	C(CCN)(CC(CO)=O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8769_0	Transamination (inverse)	75.032028405
C(CC(CC(CO)=O)=O)=O	8769_0	Transamination (inverse)	144.042258736
8769_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8769_0	C(CC(CC(CO)=O)N)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8770_0	Transamination (inverse)	75.032028405
C(CC(CC(CO)=O)=O)=O	8770_0	Transamination (inverse)	144.042258736
8770_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8770_0	C(CC(CC(CO)N)=O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8771_0	Transamination (inverse)	75.032028405
C(CC(C(C(C)=O)O)=O)=O	8771_0	Transamination (inverse)	144.042258736
8771_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8771_0	C(CCN)(C(C(C)=O)O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8772_0	Transamination (inverse)	75.032028405
C(CC(C(C(C)=O)O)=O)=O	8772_0	Transamination (inverse)	144.042258736
8772_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8772_0	C(CC(C(C(C)=O)O)N)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8773_0	Transamination (inverse)	75.032028405
C(CC(C(C(C)=O)O)=O)=O	8773_0	Transamination (inverse)	144.042258736
8773_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8773_0	C(CC(C(C(C)N)O)=O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8774_0	Transamination (inverse)	75.032028405
C(CC(C(CC=O)O)=O)=O	8774_0	Transamination (inverse)	144.042258736
8774_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8774_0	C(CC(C(CCN)=O)O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8775_0	Transamination (inverse)	75.032028405
C(CC(C(CC=O)O)=O)=O	8775_0	Transamination (inverse)	144.042258736
8775_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8775_0	C(CC(C(CC=O)N)O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8776_0	Transamination (inverse)	75.032028405
C(CC(C(CC=O)O)=O)=O	8776_0	Transamination (inverse)	144.042258736
8776_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8776_0	C(CC(C(CCN)O)=O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8777_0	Transamination (inverse)	75.032028405
C(C(C=O)O)(CC(C)=O)=O	8777_0	Transamination (inverse)	144.042258736
8777_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8777_0	C(C(CN)O)(CC(C)=O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8778_0	Transamination (inverse)	75.032028405
C(C(C=O)O)(CC(C)=O)=O	8778_0	Transamination (inverse)	144.042258736
8778_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8778_0	C(C(C(CC(C)=O)N)O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8779_0	Transamination (inverse)	75.032028405
C(C(C=O)O)(CC(C)=O)=O	8779_0	Transamination (inverse)	144.042258736
8779_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8779_0	C(C(C(CC(C)N)=O)O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8780_0	Transamination (inverse)	75.032028405
C(C(C(CCC=O)=O)O)=O	8780_0	Transamination (inverse)	144.042258736
8780_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8780_0	C(CCC=O)(C(CN)O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8781_0	Transamination (inverse)	75.032028405
C(C(C(CCC=O)=O)O)=O	8781_0	Transamination (inverse)	144.042258736
8781_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8781_0	C(CCC(C(C=O)O)N)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8782_0	Transamination (inverse)	75.032028405
C(C(C(CCC=O)=O)O)=O	8782_0	Transamination (inverse)	144.042258736
8782_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8782_0	C(C(C(CCCN)=O)O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8783_0	Transamination (inverse)	75.032028405
C(C(CC(C(C)=O)=O)O)=O	8783_0	Transamination (inverse)	144.042258736
8783_0	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
8783_0	C(C(C)=O)(CC(CN)O)=O	Transamination (inverse)	145.073893217
C(CN)(O)=O	8784_0	Transamination (inverse)	75.032028405
C(C(CC(C(C)=O)=O)O)=O	8784_0	Transamination (inverse)	144.042258736
